"STATE","YEAR","EVTYPE","COUNT","FATALITIES","INJURIES","PROPERTY.VALUE","CROP.VALUE"
"mississippi",1980,"TSTM WIND",39,0,0,0,0
"missouri",1980,"TSTM WIND",133,0,0,0,0
"montana",1980,"TSTM WIND",20,0,0,0,0
"nebraska",1980,"TSTM WIND",173,0,0,0,0
"nevada",1980,"TSTM WIND",5,0,0,0,0
"new hampshire",1980,"TSTM WIND",6,0,0,0,0
"new jersey",1980,"TSTM WIND",15,0,0,0,0
"new mexico",1980,"TSTM WIND",7,0,0,0,0
"new york",1980,"TSTM WIND",34,0,0,0,0
"north carolina",1980,"TSTM WIND",37,0,0,0,0
"north dakota",1980,"TSTM WIND",74,0,0,0,0
"ohio",1980,"TSTM WIND",266,0,0,0,0
"oklahoma",1980,"TSTM WIND",84,0,0,0,0
"pennsylvania",1980,"TSTM WIND",88,0,0,0,0
"south carolina",1980,"TSTM WIND",29,0,0,0,0
"south dakota",1980,"TSTM WIND",98,0,0,0,0
"tennessee",1980,"TSTM WIND",29,0,0,0,0
"texas",1980,"TSTM WIND",279,0,0,0,0
"utah",1980,"TSTM WIND",6,0,0,0,0
"vermont",1980,"TSTM WIND",4,0,0,0,0
"virginia",1980,"TSTM WIND",59,0,0,0,0
"west virginia",1980,"TSTM WIND",47,0,0,0,0
"wisconsin",1980,"TSTM WIND",152,0,0,0,0
"wyoming",1980,"TSTM WIND",21,0,0,0,0
"alabama",1981,"TSTM WIND",79,0,0,0,0
"arizona",1981,"TSTM WIND",15,0,0,0,0
"arkansas",1981,"TSTM WIND",39,0,0,0,0
"california",1981,"TSTM WIND",8,0,0,0,0
"colorado",1981,"TSTM WIND",40,0,0,0,0
"connecticut",1981,"TSTM WIND",2,0,0,0,0
"delaware",1981,"TSTM WIND",2,0,0,0,0
"district of columbia",1981,"TSTM WIND",1,0,0,0,0
"florida",1981,"TSTM WIND",56,0,0,0,0
"georgia",1981,"TSTM WIND",87,0,0,0,0
"idaho",1981,"TSTM WIND",9,0,0,0,0
"illinois",1981,"TSTM WIND",113,0,0,0,0
"indiana",1981,"TSTM WIND",95,0,0,0,0
"iowa",1981,"TSTM WIND",86,0,0,0,0
"kansas",1981,"TSTM WIND",100,0,0,0,0
"kentucky",1981,"TSTM WIND",85,0,0,0,0
"louisiana",1981,"TSTM WIND",84,0,0,0,0
"maine",1981,"TSTM WIND",6,0,0,0,0
"maryland",1981,"TSTM WIND",11,0,0,0,0
"massachusetts",1981,"TSTM WIND",14,0,0,0,0
"michigan",1981,"TSTM WIND",26,0,0,0,0
"minnesota",1981,"TSTM WIND",59,0,0,0,0
"mississippi",1981,"TSTM WIND",46,0,0,0,0
"missouri",1981,"TSTM WIND",155,0,0,0,0
"montana",1981,"TSTM WIND",17,0,0,0,0
"nebraska",1981,"TSTM WIND",126,0,0,0,0
"nevada",1981,"TSTM WIND",3,0,0,0,0
"new hampshire",1981,"TSTM WIND",4,0,0,0,0
"new jersey",1981,"TSTM WIND",5,0,0,0,0
"new mexico",1981,"TSTM WIND",7,0,0,0,0
"new york",1981,"TSTM WIND",11,0,0,0,0
"north carolina",1981,"TSTM WIND",30,0,0,0,0
"north dakota",1981,"TSTM WIND",58,0,0,0,0
"ohio",1981,"TSTM WIND",90,0,0,0,0
"oklahoma",1981,"TSTM WIND",58,0,0,0,0
"oregon",1981,"TSTM WIND",1,0,0,0,0
"pennsylvania",1981,"TSTM WIND",34,0,0,0,0
"rhode island",1981,"TSTM WIND",1,0,0,0,0
"south carolina",1981,"TSTM WIND",13,0,0,0,0
"south dakota",1981,"TSTM WIND",68,0,0,0,0
"tennessee",1981,"TSTM WIND",25,0,0,0,0
"texas",1981,"TSTM WIND",289,0,0,0,0
"utah",1981,"TSTM WIND",4,0,0,0,0
"vermont",1981,"TSTM WIND",8,0,0,0,0
"virginia",1981,"TSTM WIND",13,0,0,0,0
"washington",1981,"TSTM WIND",1,0,0,0,0
"west virginia",1981,"TSTM WIND",12,0,0,0,0
"wisconsin",1981,"TSTM WIND",81,0,0,0,0
"wyoming",1981,"TSTM WIND",16,0,0,0,0
"alabama",1982,"TSTM WIND",85,0,0,0,0
"arizona",1982,"TSTM WIND",22,0,0,0,0
"arkansas",1982,"TSTM WIND",199,0,0,0,0
"california",1982,"TSTM WIND",11,0,0,0,0
"colorado",1982,"TSTM WIND",35,0,0,0,0
"connecticut",1982,"TSTM WIND",9,0,0,0,0
"delaware",1982,"TSTM WIND",7,0,0,0,0
"district of columbia",1982,"TSTM WIND",1,0,0,0,0
"florida",1982,"TSTM WIND",68,0,0,0,0
"georgia",1982,"TSTM WIND",85,0,0,0,0
"idaho",1982,"TSTM WIND",19,0,0,0,0
"illinois",1982,"TSTM WIND",206,0,0,0,0
"indiana",1982,"TSTM WIND",170,0,0,0,0
"iowa",1982,"TSTM WIND",84,0,0,0,0
"kansas",1982,"TSTM WIND",191,0,0,0,0
"kentucky",1982,"TSTM WIND",99,0,0,0,0
"louisiana",1982,"TSTM WIND",91,0,0,0,0
"maine",1982,"TSTM WIND",11,0,0,0,0
"maryland",1982,"TSTM WIND",24,0,0,0,0
"massachusetts",1982,"TSTM WIND",3,0,0,0,0
"michigan",1982,"TSTM WIND",86,0,0,0,0
"minnesota",1982,"TSTM WIND",106,0,0,0,0
"mississippi",1982,"TSTM WIND",82,0,0,0,0
"missouri",1982,"TSTM WIND",255,0,0,0,0
"montana",1982,"TSTM WIND",20,0,0,0,0
"nebraska",1982,"TSTM WIND",183,0,0,0,0
"nevada",1982,"TSTM WIND",2,0,0,0,0
"new hampshire",1982,"TSTM WIND",2,0,0,0,0
"new jersey",1982,"TSTM WIND",11,0,0,0,0
"new mexico",1982,"TSTM WIND",15,0,0,0,0
"new york",1982,"TSTM WIND",99,0,0,0,0
"north carolina",1982,"TSTM WIND",54,0,0,0,0
"north dakota",1982,"TSTM WIND",76,0,0,0,0
"ohio",1982,"TSTM WIND",204,0,0,0,0
"oklahoma",1982,"TSTM WIND",135,0,0,0,0
"oregon",1982,"TSTM WIND",22,0,0,0,0
"pennsylvania",1982,"TSTM WIND",47,0,0,0,0
"south carolina",1982,"TSTM WIND",44,0,0,0,0
"south dakota",1982,"TSTM WIND",135,0,0,0,0
"tennessee",1982,"TSTM WIND",47,0,0,0,0
"texas",1982,"TSTM WIND",325,0,0,0,0
"utah",1982,"TSTM WIND",9,0,0,0,0
"vermont",1982,"TSTM WIND",2,0,0,0,0
"virginia",1982,"TSTM WIND",51,0,0,0,0
"washington",1982,"TSTM WIND",5,0,0,0,0
"west virginia",1982,"TSTM WIND",9,0,0,0,0
"wisconsin",1982,"TSTM WIND",108,0,0,0,0
"wyoming",1982,"TSTM WIND",16,0,0,0,0
"alabama",1983,"TSTM WIND",204,1,4,0,0
"arizona",1983,"TSTM WIND",44,0,0,0,0
"arkansas",1983,"TSTM WIND",223,0,7,0,0
"california",1983,"TSTM WIND",23,0,0,0,0
"colorado",1983,"TSTM WIND",49,0,0,0,0
"connecticut",1983,"TSTM WIND",21,0,0,0,0
"delaware",1983,"TSTM WIND",13,0,0,0,0
"florida",1983,"TSTM WIND",144,1,9,0,0
"georgia",1983,"TSTM WIND",121,0,4,0,0
"idaho",1983,"TSTM WIND",28,0,0,0,0
"illinois",1983,"TSTM WIND",119,0,0,0,0
"indiana",1983,"TSTM WIND",142,0,0,0,0
"iowa",1983,"TSTM WIND",143,0,0,0,0
"kansas",1983,"TSTM WIND",92,0,0,0,0
"kentucky",1983,"TSTM WIND",171,0,0,0,0
"louisiana",1983,"TSTM WIND",235,0,0,0,0
"maine",1983,"TSTM WIND",34,0,0,0,0
"maryland",1983,"TSTM WIND",61,0,0,0,0
"massachusetts",1983,"TSTM WIND",33,0,0,0,0
"michigan",1983,"TSTM WIND",247,0,0,0,0
"minnesota",1983,"TSTM WIND",222,0,0,0,0
"mississippi",1983,"TSTM WIND",121,0,11,0,0
"missouri",1983,"TSTM WIND",118,0,0,0,0
"montana",1983,"TSTM WIND",45,0,0,0,0
"nebraska",1983,"TSTM WIND",113,0,0,0,0
"nevada",1983,"TSTM WIND",1,0,0,0,0
"new hampshire",1983,"TSTM WIND",24,0,0,0,0
"new jersey",1983,"TSTM WIND",16,0,0,0,0
"new mexico",1983,"TSTM WIND",7,0,0,0,0
"new york",1983,"TSTM WIND",197,0,3,0,0
"north carolina",1983,"TSTM WIND",84,0,0,0,0
"north dakota",1983,"TSTM WIND",127,0,0,0,0
"ohio",1983,"TSTM WIND",247,0,0,0,0
"oklahoma",1983,"TSTM WIND",207,0,0,0,0
"oregon",1983,"TSTM WIND",3,0,0,0,0
"pennsylvania",1983,"TSTM WIND",95,0,0,0,0
"rhode island",1983,"TSTM WIND",9,0,0,0,0
"south carolina",1983,"TSTM WIND",108,0,0,0,0
"south dakota",1983,"TSTM WIND",105,0,0,0,0
"tennessee",1983,"TSTM WIND",55,0,0,0,0
"texas",1983,"TSTM WIND",375,1,22,0,0
"utah",1983,"TSTM WIND",16,0,0,0,0
"vermont",1983,"TSTM WIND",13,0,0,0,0
"virginia",1983,"TSTM WIND",128,0,0,0,0
"west virginia",1983,"TSTM WIND",56,0,0,0,0
"wisconsin",1983,"TSTM WIND",322,0,0,0,0
"wyoming",1983,"TSTM WIND",32,0,0,0,0
"alabama",1984,"TSTM WIND",157,11,18,0,0
"arizona",1984,"TSTM WIND",17,0,1,0,0
"arkansas",1984,"TSTM WIND",164,2,8,0,0
"california",1984,"TSTM WIND",9,0,0,0,0
"colorado",1984,"TSTM WIND",30,0,0,0,0
"connecticut",1984,"TSTM WIND",16,0,0,0,0
"delaware",1984,"TSTM WIND",5,0,0,0,0
"district of columbia",1984,"TSTM WIND",1,0,0,0,0
"florida",1984,"TSTM WIND",76,0,0,0,0
"georgia",1984,"TSTM WIND",214,1,19,0,0
"idaho",1984,"TSTM WIND",17,0,0,0,0
"illinois",1984,"TSTM WIND",122,1,10,0,0
"indiana",1984,"TSTM WIND",71,0,7,0,0
"iowa",1984,"TSTM WIND",148,3,9,0,0
"kansas",1984,"TSTM WIND",126,4,23,0,0
"kentucky",1984,"TSTM WIND",122,0,4,0,0
"louisiana",1984,"TSTM WIND",156,1,11,0,0
"maine",1984,"TSTM WIND",9,0,0,0,0
"maryland",1984,"TSTM WIND",18,0,20,0,0
"massachusetts",1984,"TSTM WIND",12,0,0,0,0
"michigan",1984,"TSTM WIND",66,1,3,0,0
"minnesota",1984,"TSTM WIND",148,2,8,0,0
"mississippi",1984,"TSTM WIND",85,0,5,0,0
"missouri",1984,"TSTM WIND",157,0,3,0,0
"montana",1984,"TSTM WIND",24,0,0,0,0
"nebraska",1984,"TSTM WIND",71,0,3,0,0
"nevada",1984,"TSTM WIND",14,0,0,0,0
"new hampshire",1984,"TSTM WIND",6,0,2,0,0
"new jersey",1984,"TSTM WIND",15,0,0,0,0
"new mexico",1984,"TSTM WIND",8,0,0,0,0
"new york",1984,"TSTM WIND",81,0,1,0,0
"north carolina",1984,"TSTM WIND",165,2,11,0,0
"north dakota",1984,"TSTM WIND",40,0,1,0,0
"ohio",1984,"TSTM WIND",86,3,13,0,0
"oklahoma",1984,"TSTM WIND",213,0,6,0,0
"oregon",1984,"TSTM WIND",4,0,0,0,0
"pennsylvania",1984,"TSTM WIND",39,0,2,0,0
"rhode island",1984,"TSTM WIND",1,0,0,0,0
"south carolina",1984,"TSTM WIND",108,3,20,0,0
"south dakota",1984,"TSTM WIND",68,2,0,0,0
"tennessee",1984,"TSTM WIND",119,0,12,0,0
"texas",1984,"TSTM WIND",241,0,47,0,0
"utah",1984,"TSTM WIND",24,0,0,0,0
"vermont",1984,"TSTM WIND",1,0,0,0,0
"virginia",1984,"TSTM WIND",51,2,6,0,0
"washington",1984,"TSTM WIND",1,0,0,0,0
"west virginia",1984,"TSTM WIND",13,0,7,0,0
"wisconsin",1984,"TSTM WIND",209,0,3,0,0
"wyoming",1984,"TSTM WIND",18,0,0,0,0
"alabama",1985,"TSTM WIND",226,3,18,0,0
"arizona",1985,"TSTM WIND",15,0,24,0,0
"arkansas",1985,"TSTM WIND",150,0,5,0,0
"california",1985,"TSTM WIND",4,0,4,0,0
"colorado",1985,"TSTM WIND",31,0,0,0,0
"connecticut",1985,"TSTM WIND",13,0,0,0,0
"delaware",1985,"TSTM WIND",4,0,2,0,0
"district of columbia",1985,"TSTM WIND",1,0,0,0,0
"florida",1985,"TSTM WIND",68,0,2,0,0
"georgia",1985,"TSTM WIND",198,0,7,0,0
"idaho",1985,"TSTM WIND",7,0,0,0,0
"illinois",1985,"TSTM WIND",75,0,0,0,0
"indiana",1985,"TSTM WIND",147,0,10,0,0
"iowa",1985,"TSTM WIND",127,0,1,0,0
"kansas",1985,"TSTM WIND",196,1,11,0,0
"kentucky",1985,"TSTM WIND",109,1,1,0,0
"louisiana",1985,"TSTM WIND",171,4,29,0,0
"maine",1985,"TSTM WIND",10,0,1,0,0
"maryland",1985,"TSTM WIND",20,0,0,0,0
"massachusetts",1985,"TSTM WIND",13,0,0,0,0
"michigan",1985,"TSTM WIND",126,0,0,0,0
"minnesota",1985,"TSTM WIND",102,0,3,0,0
"mississippi",1985,"TSTM WIND",123,0,10,0,0
"missouri",1985,"TSTM WIND",99,0,14,0,0
"montana",1985,"TSTM WIND",18,2,0,0,0
"nebraska",1985,"TSTM WIND",138,0,5,0,0
"nevada",1985,"TSTM WIND",11,3,0,0,0
"new hampshire",1985,"TSTM WIND",4,0,1,0,0
"new jersey",1985,"TSTM WIND",23,0,0,0,0
"new mexico",1985,"TSTM WIND",8,0,1,0,0
"new york",1985,"TSTM WIND",88,0,2,0,0
"north carolina",1985,"TSTM WIND",250,1,5,0,0
"north dakota",1985,"TSTM WIND",22,0,0,0,0
"ohio",1985,"TSTM WIND",112,1,3,0,0
"oklahoma",1985,"TSTM WIND",230,0,17,0,0
"oregon",1985,"TSTM WIND",2,0,0,0,0
"pennsylvania",1985,"TSTM WIND",109,2,0,0,0
"south carolina",1985,"TSTM WIND",106,0,2,0,0
"south dakota",1985,"TSTM WIND",122,0,1,0,0
"tennessee",1985,"TSTM WIND",105,0,3,0,0
"texas",1985,"TSTM WIND",292,0,13,0,0
"utah",1985,"TSTM WIND",22,0,0,0,0
"vermont",1985,"TSTM WIND",1,0,0,0,0
"virginia",1985,"TSTM WIND",21,0,1,0,0
"washington",1985,"TSTM WIND",1,0,0,0,0
"west virginia",1985,"TSTM WIND",4,0,0,0,0
"wisconsin",1985,"TSTM WIND",89,0,0,0,0
"wyoming",1985,"TSTM WIND",14,0,0,0,0
"alabama",1986,"TSTM WIND",208,6,22,0,0
"arizona",1986,"TSTM WIND",49,0,2,0,0
"arkansas",1986,"TSTM WIND",169,3,35,0,0
"california",1986,"TSTM WIND",6,0,0,0,0
"colorado",1986,"TSTM WIND",22,0,0,0,0
"connecticut",1986,"TSTM WIND",2,0,1,0,0
"delaware",1986,"TSTM WIND",2,0,1,0,0
"district of columbia",1986,"TSTM WIND",1,0,0,0,0
"florida",1986,"TSTM WIND",96,0,5,0,0
"georgia",1986,"TSTM WIND",189,0,11,0,0
"idaho",1986,"TSTM WIND",11,3,0,0,0
"illinois",1986,"TSTM WIND",118,1,8,0,0
"indiana",1986,"TSTM WIND",196,0,1,0,0
"iowa",1986,"TSTM WIND",211,0,25,0,0
"kansas",1986,"TSTM WIND",227,0,6,0,0
"kentucky",1986,"TSTM WIND",112,1,52,0,0
"louisiana",1986,"TSTM WIND",73,0,2,0,0
"maine",1986,"TSTM WIND",35,0,0,0,0
"maryland",1986,"TSTM WIND",26,1,1,0,0
"massachusetts",1986,"TSTM WIND",10,0,5,0,0
"michigan",1986,"TSTM WIND",81,0,19,0,0
"minnesota",1986,"TSTM WIND",101,0,1,0,0
"mississippi",1986,"TSTM WIND",51,0,1,0,0
"missouri",1986,"TSTM WIND",104,1,2,0,0
"montana",1986,"TSTM WIND",13,0,0,0,0
"nebraska",1986,"TSTM WIND",156,0,3,0,0
"nevada",1986,"TSTM WIND",6,0,0,0,0
"new hampshire",1986,"TSTM WIND",41,0,0,0,0
"new jersey",1986,"TSTM WIND",7,0,0,0,0
"new mexico",1986,"TSTM WIND",9,0,1,0,0
"new york",1986,"TSTM WIND",188,3,12,0,0
"north carolina",1986,"TSTM WIND",276,1,11,0,0
"north dakota",1986,"TSTM WIND",51,0,13,0,0
"ohio",1986,"TSTM WIND",215,0,6,0,0
"oklahoma",1986,"TSTM WIND",290,0,12,0,0
"oregon",1986,"TSTM WIND",1,0,0,0,0
"pennsylvania",1986,"TSTM WIND",177,1,31,0,0
"rhode island",1986,"TSTM WIND",1,0,0,0,0
"south carolina",1986,"TSTM WIND",82,1,2,0,0
"south dakota",1986,"TSTM WIND",99,2,8,0,0
"tennessee",1986,"TSTM WIND",72,0,4,0,0
"texas",1986,"TSTM WIND",328,12,3,0,0
"utah",1986,"TSTM WIND",13,0,0,0,0
"vermont",1986,"TSTM WIND",34,0,0,0,0
"virginia",1986,"TSTM WIND",50,0,1,0,0
"washington",1986,"TSTM WIND",1,0,0,0,0
"west virginia",1986,"TSTM WIND",31,0,1,0,0
"wisconsin",1986,"TSTM WIND",92,0,1,0,0
"wyoming",1986,"TSTM WIND",32,0,0,0,0
"alabama",1987,"TSTM WIND",116,0,5,0,0
"arizona",1987,"TSTM WIND",21,0,4,0,0
"arkansas",1987,"TSTM WIND",124,1,11,0,0
"california",1987,"TSTM WIND",5,0,0,0,0
"colorado",1987,"TSTM WIND",17,1,0,0,0
"connecticut",1987,"TSTM WIND",3,0,0,0,0
"delaware",1987,"TSTM WIND",5,0,0,0,0
"florida",1987,"TSTM WIND",67,1,6,0,0
"georgia",1987,"TSTM WIND",101,0,2,0,0
"idaho",1987,"TSTM WIND",55,0,1,0,0
"illinois",1987,"TSTM WIND",154,2,67,0,0
"indiana",1987,"TSTM WIND",205,0,2,0,0
"iowa",1987,"TSTM WIND",120,0,0,0,0
"kansas",1987,"TSTM WIND",281,0,59,0,0
"kentucky",1987,"TSTM WIND",212,0,28,0,0
"louisiana",1987,"TSTM WIND",179,3,15,0,0
"maine",1987,"TSTM WIND",25,0,0,0,0
"maryland",1987,"TSTM WIND",6,0,4,0,0
"massachusetts",1987,"TSTM WIND",4,0,0,0,0
"michigan",1987,"TSTM WIND",130,6,9,0,0
"minnesota",1987,"TSTM WIND",116,0,1,0,0
"mississippi",1987,"TSTM WIND",134,0,3,0,0
"missouri",1987,"TSTM WIND",166,0,4,0,0
"montana",1987,"TSTM WIND",13,0,2,0,0
"nebraska",1987,"TSTM WIND",87,0,15,0,0
"nevada",1987,"TSTM WIND",10,0,0,0,0
"new hampshire",1987,"TSTM WIND",16,0,0,0,0
"new jersey",1987,"TSTM WIND",69,0,0,0,0
"new mexico",1987,"TSTM WIND",11,0,0,0,0
"new york",1987,"TSTM WIND",139,0,7,0,0
"north carolina",1987,"TSTM WIND",193,0,9,0,0
"north dakota",1987,"TSTM WIND",30,0,0,0,0
"ohio",1987,"TSTM WIND",190,0,7,0,0
"oklahoma",1987,"TSTM WIND",216,1,18,0,0
"oregon",1987,"TSTM WIND",1,0,0,0,0
"pennsylvania",1987,"TSTM WIND",135,2,4,0,0
"rhode island",1987,"TSTM WIND",2,0,0,0,0
"south carolina",1987,"TSTM WIND",81,0,13,0,0
"south dakota",1987,"TSTM WIND",77,0,3,0,0
"tennessee",1987,"TSTM WIND",48,0,3,0,0
"texas",1987,"TSTM WIND",416,9,51,0,0
"utah",1987,"TSTM WIND",15,0,0,0,0
"vermont",1987,"TSTM WIND",27,2,7,0,0
"virginia",1987,"TSTM WIND",17,0,4,0,0
"washington",1987,"TSTM WIND",2,0,0,0,0
"west virginia",1987,"TSTM WIND",23,1,3,0,0
"wisconsin",1987,"TSTM WIND",162,1,4,0,0
"wyoming",1987,"TSTM WIND",30,0,0,0,0
"alabama",1988,"TSTM WIND",149,0,0,0,0
"arizona",1988,"TSTM WIND",36,3,25,0,0
"arkansas",1988,"TSTM WIND",182,2,24,0,0
"california",1988,"TSTM WIND",10,0,0,0,0
"colorado",1988,"TSTM WIND",34,0,1,0,0
"connecticut",1988,"TSTM WIND",5,0,0,0,0
"delaware",1988,"TSTM WIND",6,0,2,0,0
"district of columbia",1988,"TSTM WIND",2,0,0,0,0
"florida",1988,"TSTM WIND",56,0,14,0,0
"georgia",1988,"TSTM WIND",158,0,12,0,0
"idaho",1988,"TSTM WIND",14,2,38,0,0
"illinois",1988,"TSTM WIND",142,2,24,0,0
"indiana",1988,"TSTM WIND",111,1,25,0,0
"iowa",1988,"TSTM WIND",99,0,1,0,0
"kansas",1988,"TSTM WIND",124,0,9,0,0
"kentucky",1988,"TSTM WIND",29,0,0,0,0
"louisiana",1988,"TSTM WIND",90,1,3,0,0
"maine",1988,"TSTM WIND",26,0,0,0,0
"maryland",1988,"TSTM WIND",24,0,9,0,0
"massachusetts",1988,"TSTM WIND",49,0,5,0,0
"michigan",1988,"TSTM WIND",173,6,15,0,0
"minnesota",1988,"TSTM WIND",73,0,2,0,0
"mississippi",1988,"TSTM WIND",177,0,4,0,0
"missouri",1988,"TSTM WIND",116,0,1,0,0
"montana",1988,"TSTM WIND",55,0,0,0,0
"nebraska",1988,"TSTM WIND",71,0,11,0,0
"nevada",1988,"TSTM WIND",13,0,0,0,0
"new hampshire",1988,"TSTM WIND",40,0,2,0,0
"new jersey",1988,"TSTM WIND",67,0,14,0,0
"new mexico",1988,"TSTM WIND",16,1,0,0,0
"new york",1988,"TSTM WIND",276,1,9,0,0
"north carolina",1988,"TSTM WIND",176,1,11,0,0
"north dakota",1988,"TSTM WIND",47,0,0,0,0
"ohio",1988,"TSTM WIND",104,0,13,0,0
"oklahoma",1988,"TSTM WIND",175,0,19,0,0
"oregon",1988,"TSTM WIND",3,0,0,0,0
"pennsylvania",1988,"TSTM WIND",205,1,6,0,0
"south carolina",1988,"TSTM WIND",149,0,10,0,0
"south dakota",1988,"TSTM WIND",55,0,2,0,0
"tennessee",1988,"TSTM WIND",48,0,2,0,0
"texas",1988,"TSTM WIND",278,2,16,0,0
"utah",1988,"TSTM WIND",23,0,1,0,0
"vermont",1988,"TSTM WIND",39,0,0,0,0
"virginia",1988,"TSTM WIND",59,0,0,0,0
"washington",1988,"TSTM WIND",7,0,0,0,0
"west virginia",1988,"TSTM WIND",12,0,0,0,0
"wisconsin",1988,"TSTM WIND",120,0,4,0,0
"wyoming",1988,"TSTM WIND",24,0,0,0,0
"alabama",1989,"TSTM WIND",263,0,21,0,0
"arizona",1989,"TSTM WIND",25,0,3,0,0
"arkansas",1989,"TSTM WIND",256,0,15,0,0
"california",1989,"TSTM WIND",6,0,0,0,0
"colorado",1989,"TSTM WIND",36,0,2,0,0
"connecticut",1989,"TSTM WIND",10,1,10,0,0
"delaware",1989,"TSTM WIND",11,0,1,0,0
"district of columbia",1989,"TSTM WIND",3,0,0,0,0
"florida",1989,"TSTM WIND",173,0,10,0,0
"georgia",1989,"TSTM WIND",391,3,13,0,0
"idaho",1989,"TSTM WIND",41,1,8,0,0
"illinois",1989,"TSTM WIND",76,1,26,0,0
"indiana",1989,"TSTM WIND",151,1,20,0,0
"iowa",1989,"TSTM WIND",216,0,6,0,0
"kansas",1989,"TSTM WIND",180,3,4,0,0
"kentucky",1989,"TSTM WIND",93,0,20,0,0
"louisiana",1989,"TSTM WIND",150,0,6,0,0
"maine",1989,"TSTM WIND",24,0,1,0,0
"maryland",1989,"TSTM WIND",65,0,4,0,0
"massachusetts",1989,"TSTM WIND",54,2,11,0,0
"michigan",1989,"TSTM WIND",89,1,9,0,0
"minnesota",1989,"TSTM WIND",59,0,0,0,0
"mississippi",1989,"TSTM WIND",199,0,3,0,0
"missouri",1989,"TSTM WIND",57,0,0,0,0
"montana",1989,"TSTM WIND",60,0,4,0,0
"nebraska",1989,"TSTM WIND",132,0,11,0,0
"nevada",1989,"TSTM WIND",8,0,0,0,0
"new hampshire",1989,"TSTM WIND",6,0,0,0,0
"new jersey",1989,"TSTM WIND",98,4,12,0,0
"new mexico",1989,"TSTM WIND",27,0,0,0,0
"new york",1989,"TSTM WIND",251,1,6,0,0
"north carolina",1989,"TSTM WIND",305,4,18,0,0
"north dakota",1989,"TSTM WIND",59,0,2,0,0
"ohio",1989,"TSTM WIND",171,0,3,0,0
"oklahoma",1989,"TSTM WIND",310,1,9,0,0
"oregon",1989,"TSTM WIND",2,0,0,0,0
"pennsylvania",1989,"TSTM WIND",227,0,16,0,0
"rhode island",1989,"TSTM WIND",1,0,0,0,0
"south carolina",1989,"TSTM WIND",246,1,21,0,0
"south dakota",1989,"TSTM WIND",40,0,4,0,0
"tennessee",1989,"TSTM WIND",102,0,3,0,0
"texas",1989,"TSTM WIND",554,2,26,0,0
"utah",1989,"TSTM WIND",10,0,0,0,0
"vermont",1989,"TSTM WIND",37,0,0,0,0
"virginia",1989,"TSTM WIND",192,1,42,0,0
"washington",1989,"TSTM WIND",7,0,0,0,0
"west virginia",1989,"TSTM WIND",54,1,0,0,0
"wisconsin",1989,"TSTM WIND",151,1,11,0,0
"wyoming",1989,"TSTM WIND",33,0,1,0,0
"alabama",1990,"TSTM WIND",341,0,96,0,0
"arizona",1990,"TSTM WIND",50,6,24,0,0
"arkansas",1990,"TSTM WIND",192,1,6,0,0
"california",1990,"TSTM WIND",12,0,8,0,0
"colorado",1990,"TSTM WIND",37,0,0,0,0
"connecticut",1990,"TSTM WIND",13,0,0,0,0
"delaware",1990,"TSTM WIND",12,0,1,0,0
"district of columbia",1990,"TSTM WIND",6,0,1,0,0
"florida",1990,"TSTM WIND",199,1,10,0,0
"georgia",1990,"TSTM WIND",538,4,36,0,0
"idaho",1990,"TSTM WIND",17,0,0,0,0
"illinois",1990,"TSTM WIND",169,2,14,0,0
"indiana",1990,"TSTM WIND",211,4,15,0,0
"iowa",1990,"TSTM WIND",189,0,6,0,0
"kansas",1990,"TSTM WIND",174,0,37,0,0
"kentucky",1990,"TSTM WIND",163,0,16,0,0
"louisiana",1990,"TSTM WIND",203,1,36,0,0
"maine",1990,"TSTM WIND",20,0,0,0,0
"maryland",1990,"TSTM WIND",87,2,13,0,0
"massachusetts",1990,"TSTM WIND",9,0,0,0,0
"michigan",1990,"TSTM WIND",96,1,6,0,0
"minnesota",1990,"TSTM WIND",123,0,3,0,0
"mississippi",1990,"TSTM WIND",249,2,43,0,0
"missouri",1990,"TSTM WIND",72,0,0,0,0
"montana",1990,"TSTM WIND",32,0,1,0,0
"nebraska",1990,"TSTM WIND",89,0,0,0,0
"nevada",1990,"TSTM WIND",5,1,1,0,0
"new hampshire",1990,"TSTM WIND",9,0,0,0,0
"new jersey",1990,"TSTM WIND",82,0,28,0,0
"new mexico",1990,"TSTM WIND",14,1,3,0,0
"new york",1990,"TSTM WIND",336,3,37,0,0
"north carolina",1990,"TSTM WIND",175,4,8,0,0
"north dakota",1990,"TSTM WIND",68,1,1,0,0
"ohio",1990,"TSTM WIND",235,6,10,0,0
"oklahoma",1990,"TSTM WIND",202,0,4,0,0
"oregon",1990,"TSTM WIND",8,0,3,0,0
"pennsylvania",1990,"TSTM WIND",318,0,10,0,0
"rhode island",1990,"TSTM WIND",4,0,0,0,0
"south carolina",1990,"TSTM WIND",150,0,16,0,0
"south dakota",1990,"TSTM WIND",70,0,0,0,0
"tennessee",1990,"TSTM WIND",136,0,16,0,0
"texas",1990,"TSTM WIND",524,1,52,0,0
"utah",1990,"TSTM WIND",15,0,0,0,0
"vermont",1990,"TSTM WIND",33,0,0,0,0
"virginia",1990,"TSTM WIND",187,1,15,0,0
"washington",1990,"TSTM WIND",1,0,0,0,0
"west virginia",1990,"TSTM WIND",61,0,1,0,0
"wisconsin",1990,"TSTM WIND",102,0,4,0,0
"wyoming",1990,"TSTM WIND",26,0,0,0,0
